"country"	"year"	"CO2_PBPROD"	"DMC_PROD"	"GDP_RCAP"	"OECD"
"NOR"	2015	NA	NA	63622.8	"1"
"NZL"	1990	3.535879	NA	22674.95	"1"
"NZL"	1991	3.427226	NA	21631.79	"1"
"NZL"	1992	3.216657	NA	21676.82	"1"
"NZL"	1993	3.482396	NA	22831.04	"1"
"NZL"	1994	3.617816	NA	23705.69	"1"
"NZL"	1995	3.751576	NA	24439.41	"1"
"NZL"	1996	3.719484	NA	24856.42	"1"
"NZL"	1997	3.515556	NA	25269.97	"1"
"NZL"	1998	3.615079	NA	25310.22	"1"
"NZL"	1999	3.611716	NA	26472.74	"1"
"NZL"	2000	3.581681	NA	26896.85	"1"
"NZL"	2001	3.455972	NA	27760.07	"1"
"NZL"	2002	3.641382	NA	28662.94	"1"
"NZL"	2003	3.587615	NA	29371.05	"1"
"NZL"	2004	3.765674	NA	29876.43	"1"
"NZL"	2005	3.74446	NA	30525.46	"1"
"NZL"	2006	3.834532	NA	30936.21	"1"
"NZL"	2007	4.118103	NA	31793.89	"1"
"NZL"	2008	3.952635	0.9125617	31038.21	"1"
"NZL"	2009	4.424242	1.006022	31321.3	"1"
"NZL"	2010	4.482679	1.017044	31271.03	"1"
"NZL"	2011	4.711935	1.101592	31867.97	"1"
"NZL"	2012	4.598915	1.170353	32561.52	"1"
"NZL"	2013	4.709259	NA	32822.23	"1"
"NZL"	2014	4.815128	NA	33355.34	"1"
"NZL"	2015	NA	NA	33837.44	"1"
"OECD"	1990	2.545299	NA	26223.72	"0"
"OECD"	1991	2.571268	NA	26304.73	"0"
"OECD"	1992	2.619095	NA	26646.23	"0"
"OECD"	1993	2.634868	NA	26803.65	"0"
"OECD"	1994	2.673836	NA	27420.49	"0"
"OECD"	1995	2.707043	NA	27914.53	"0"
"OECD"	1996	2.703204	NA	28576.45	"0"
"OECD"	1997	2.765712	NA	29419.66	"0"
"OECD"	1998	2.845839	NA	30046.34	"0"
"OECD"	1999	2.92445	NA	30851.79	"0"
"OECD"	2000	2.956753	NA	31892.97	"0"
"OECD"	2001	2.995147	NA	32120.06	"0"
"OECD"	2002	3.053026	NA	32462.03	"0"
"OECD"	2003	3.059577	NA	32912.92	"0"
"OECD"	2004	3.130297	NA	33776.86	"0"
"OECD"	2005	3.209487	NA	34478.27	"0"
"OECD"	2006	3.329559	NA	35321.92	"0"
"OECD"	2007	3.375406	NA	36001.68	"0"
"OECD"	2008	3.472425	2.15078	35816.91	"0"
"OECD"	2009	3.563612	2.28188	34339.32	"0"
"OECD"	2010	3.529906	2.322414	35131.91	"0"
"OECD"	2011	3.649296	2.308168	35611.89	"0"
"OECD"	2012	3.735379	2.402937	35868.35	"0"
"OECD"	2013	3.780099	NA	36125.1	"0"
"OECD"	2014	3.908907	NA	36612.61	"0"
"OECD"	2015	NA	NA	37210.9	"0"
"OECDAM"	1990	2.005673	NA	29261.2	"0"
"OECDAM"	1991	2.020362	NA	28909.79	"0"
"OECDAM"	1992	2.056906	NA	29476.1	"0"
"OECDAM"	1993	2.067486	NA	29858.34	"0"
"OECDAM"	1994	2.110792	NA	30684.17	"0"
"OECDAM"	1995	2.135553	NA	30889.49	"0"
"OECDAM"	1996	2.147055	NA	31671.14	"0"
"OECDAM"	1997	2.173676	NA	32757.12	"0"
"OECDAM"	1998	2.253371	NA	33814.17	"0"
"OECDAM"	1999	2.346286	NA	34952.35	"0"
"OECDAM"	2000	2.358172	NA	36086.37	"0"
"OECDAM"	2001	2.397977	NA	36055.58	"0"
"OECDAM"	2002	2.461868	NA	36329.46	"0"
"OECDAM"	2003	2.483435	NA	36922.38	"0"
"OECDAM"	2004	2.54569	NA	37953.82	"0"
"OECDAM"	2005	2.61482	NA	38844.08	"0"
"OECDAM"	2006	2.730231	NA	39571.5	"0"
"OECDAM"	2007	2.730363	NA	39940.22	"0"
"OECDAM"	2008	2.807289	1.606724	39522.67	"0"
"OECDAM"	2009	2.916908	1.698546	37966.71	"0"
"OECDAM"	2010	2.879198	1.709318	38683.15	"0"
"OECDAM"	2011	2.984672	1.710589	39103.79	"0"
"OECDAM"	2012	3.14408	1.744503	39692.5	"0"
"OECDAM"	2013	3.157987	NA	40030.82	"0"
"OECDAM"	2014	3.204534	NA	40628.75	"0"
"OECDAM"	2015	NA	NA	41254.28	"0"
"OECDAO"	1990	2.983617	NA	24706.85	"0"
"OECDAO"	1991	3.039969	NA	25442.19	"0"
"OECDAO"	1992	3.025011	NA	25752.89	"0"
"OECDAO"	1993	3.023946	NA	25999.21	"0"
"OECDAO"	1994	2.951557	NA	26481.54	"0"
"OECDAO"	1995	2.955149	NA	27164.48	"0"
"OECDAO"	1996	2.976207	NA	27962.94	"0"
"OECDAO"	1997	3.011539	NA	28531.76	"0"
"OECDAO"	1998	3.073386	NA	27945.05	"0"
"OECDAO"	1999	3.002705	NA	28406.78	"0"
"OECDAO"	2000	2.981333	NA	29231.34	"0"
"OECDAO"	2001	3.005983	NA	29507.02	"0"
"OECDAO"	2002	3.004902	NA	29947.54	"0"
"OECDAO"	2003	3.047802	NA	30494.24	"0"
"OECDAO"	2004	3.091589	NA	31315.11	"0"
"OECDAO"	2005	3.145536	NA	31882.36	"0"
"OECDAO"	2006	3.230516	NA	32642.46	"0"
"OECDAO"	2007	3.227535	NA	33544.31	"0"
"OECDAO"	2008	3.342709	2.915248	33467.77	"0"
"OECDAO"	2009	3.314434	3.079335	32363.71	"0"
"OECDAO"	2010	3.311599	3.235641	33682.79	"0"
"OECDAO"	2011	3.241184	3.278128	33988.31	"0"
"OECDAO"	2012	3.229773	3.33139	34583.55	"0"
"OECDAO"	2013	3.281985	NA	35161.7	"0"
"OECDAO"	2014	3.406652	NA	35511.16	"0"
"OECDAO"	2015	NA	NA	35913.14	"0"
"OECDE"	1990	3.133299	NA	24514.95	"0"
"OECDE"	1991	3.144293	NA	24653.66	"0"
"OECDE"	1992	3.256611	NA	24816.74	"0"
"OECDE"	1993	3.312312	NA	24746.84	"0"
"OECDE"	1994	3.40833	NA	25231.36	"0"
"OECDE"	1995	3.461547	NA	25858.77	"0"
"OECDE"	1996	3.421183	NA	26353.31	"0"
"OECDE"	1997	3.595841	NA	27086.95	"0"
"OECDE"	1998	3.694353	NA	27813.91	"0"
"OECDE"	1999	3.830818	NA	28458.37	"0"
"OECDE"	2000	3.952124	NA	29484.67	"0"
"OECDE"	2001	3.97646	NA	29885.81	"0"
"OECDE"	2002	4.049498	NA	30225.66	"0"
"OECDE"	2003	4.003527	NA	30506.87	"0"
"OECDE"	2004	4.111551	NA	31231.09	"0"
"OECDE"	2005	4.230483	NA	31809.87	"0"
"OECDE"	2006	4.356041	NA	32765	"0"
"OECDE"	2007	4.534342	NA	33606.32	"0"
"OECDE"	2008	4.644629	2.827418	33561.83	"0"
"OECDE"	2009	4.77839	3.036698	31991	"0"
"OECDE"	2010	4.745559	3.112239	32635.55	"0"
"OECDE"	2011	5.038715	3.035202	33215.95	"0"
"OECDE"	2012	5.040967	3.349609	33035.88	"0"
"OECDE"	2013	5.177208	NA	33080.59	"0"
"OECDE"	2014	5.530808	NA	33509.28	"0"
"OECDE"	2015	NA	NA	34141.99	"0"
"OMN"	1990	6.122771	NA	34327.75	"0"
"OMN"	1991	4.679849	NA	34869.9	"0"
"OMN"	1992	5.358641	NA	36131.8	"0"
"OMN"	1993	6.030275	NA	36714.02	"0"
"OMN"	1994	6.304084	NA	36830.85	"0"
"OMN"	1995	5.632307	NA	37748.05	"0"
"OMN"	1996	5.710567	NA	38408.86	"0"
"OMN"	1997	6.034904	NA	40583.15	"0"
"OMN"	1998	6.076727	NA	41705.56	"0"
"OMN"	1999	5.301819	NA	41643.05	"0"
"OMN"	2000	4.785966	NA	43619.47	"0"
"OMN"	2001	4.435467	NA	44910	"0"
"OMN"	2002	4.091482	NA	43447.29	"0"
"OMN"	2003	3.858715	NA	41190.69	"0"
"OMN"	2004	3.948901	NA	40647.23	"0"
"OMN"	2005	4.135872	NA	40684.1	"0"
"OMN"	2006	3.313895	NA	42089.22	"0"
"OMN"	2007	3.084774	NA	43279	"0"
"OMN"	2008	3.410825	NA	45794.34	"0"
"OMN"	2009	3.347627	NA	46661.92	"0"
"OMN"	2010	3.188709	NA	45884.96	"0"
"OMN"	2011	2.740513	NA	41619.91	"0"
"OMN"	2012	2.633164	NA	40353.19	"0"
"OMN"	2013	2.632036	NA	38049.85	"0"
"OMN"	2014	2.553587	NA	36109.02	"0"
"OMN"	2015	NA	NA	35254.88	"0"
"PAN"	1990	7.274776	NA	7536.767	"0"
"PAN"	1991	6.81524	NA	8077.039	"0"
"PAN"	1992	6.246139	NA	8561.571	"0"
"PAN"	1993	6.549803	NA	8845.997	"0"
"PAN"	1994	6.343371	NA	8914.277	"0"
"PAN"	1995	5.949491	NA	8886.891	"0"
"PAN"	1996	6.057465	NA	8951.24	"0"
"PAN"	1997	6.136796	NA	9336.184	"0"
"PAN"	1998	5.294261	NA	9819.735	"0"
"PAN"	1999	6.33452	NA	10002.35	"0"
"PAN"	2000	6.253198	NA	10075.31	"0"
"PAN"	2001	5.228424	NA	9942.33	"0"
"PAN"	2002	6.151945	NA	9976.989	"0"
"PAN"	2003	6.287397	NA	10209.01	"0"
"PAN"	2004	6.645325	NA	10781.34	"0"
"PAN"	2005	5.565994	NA	11352.32	"0"
"PAN"	2006	5.719607	NA	12104.18	"0"
"PAN"	2007	6.834589	NA	13715.3	"0"
"PAN"	2008	7.843767	NA	14639.75	"0"
"PAN"	2009	6.496689	NA	14620.01	"0"
"PAN"	2010	6.226213	NA	15202.22	"0"
"PAN"	2011	6.477774	NA	16713.53	"0"
"PAN"	2012	6.887178	NA	17954.9	"0"
"PAN"	2013	7.261553	NA	18832.76	"0"
"PAN"	2014	7.177531	NA	19653.36	"0"
"PAN"	2015	NA	NA	20462.86	"0"
"PER"	1990	5.884618	NA	5160.276	"0"
"PER"	1991	6.213231	NA	5166.741	"0"
"PER"	1992	5.917771	NA	5036.223	"0"
"PER"	1993	6.019642	NA	5198.071	"0"
"PER"	1994	6.589394	NA	5730.307	"0"
"PER"	1995	6.239378	NA	6047.629	"0"
"PER"	1996	5.821847	NA	6114.576	"0"
"PER"	1997	6.26481	NA	6409.294	"0"
"PER"	1998	6.493358	NA	6289.86	"0"
"PER"	1999	5.991518	NA	6293.588	"0"
"PER"	2000	6.2602	NA	6374.975	"0"
"PER"	2001	6.832197	NA	6329.731	"0"
"PER"	2002	6.868849	NA	6589.601	"0"
"PER"	2003	7.341927	NA	6778.362	"0"
"PER"	2004	6.663672	NA	7026.946	"0"
"PER"	2005	7.117141	NA	7377.384	"0"
"PER"	2006	7.816853	NA	7836.442	"0"
"PER"	2007	7.689615	NA	8400.945	"0"
"PER"	2008	7.36983	NA	9057.243	"0"
"PER"	2009	6.955157	NA	9038.819	"0"
"PER"	2010	6.91878	NA	9678.495	"0"
"PER"	2011	6.843867	NA	10169.25	"0"
"PER"	2012	7.287357	NA	10631.86	"0"
"PER"	2013	7.569456	NA	11104.51	"0"
"PER"	2014	7.271534	NA	11219.61	"0"
"PER"	2015	NA	NA	11436.03	"0"
"PHL"	1990	6.398428	NA	3929.083	"0"
"PHL"	1991	6.482415	NA	3810.247	"0"
"PHL"	1992	5.949657	NA	3730.94	"0"
"PHL"	1993	5.636374	NA	3719.814	"0"
"PHL"	1994	5.467319	NA	3792.825	"0"
"PHL"	1995	4.733271	NA	3879.568	"0"
"PHL"	1996	4.614914	NA	4014.295	"0"
"PHL"	1997	4.37034	NA	4129.657	"0"
"PHL"	1998	4.320721	NA	4017.096	"0"
"PHL"	1999	4.608586	NA	4052.475	"0"
"PHL"	2000	4.739113	NA	4141.815	"0"
"PHL"	2001	4.894227	NA	4172.152	"0"
"PHL"	2002	5.150846	NA	4234.377	"0"
"PHL"	2003	5.236062	NA	4354.984	"0"
"PHL"	2004	5.467903	NA	4557.434	"0"
"PHL"	2005	5.651396	NA	4689.521	"0"
"PHL"	2006	6.487736	NA	4853.605	"0"
"PHL"	2007	6.569153	NA	5094.913	"0"
"PHL"	2008	6.634271	NA	5228.237	"0"
"PHL"	2009	6.683218	NA	5210.673	"0"
"PHL"	2010	6.665299	NA	5524.154	"0"
"PHL"	2011	6.853241	NA	5637.714	"0"
"PHL"	2012	7.070287	NA	5919.561	"0"
"PHL"	2013	6.788811	NA	6236.247	"0"
"PHL"	2014	6.747418	NA	6514.06	"0"
"PHL"	2015	NA	NA	6785.427	"0"
"POL"	1990	1.089647	NA	9879.909	"1"
"POL"	1991	1.00893	NA	9168.694	"1"
"POL"	1992	1.059954	NA	9382.542	"1"
"POL"	1993	1.096205	NA	9721.575	"1"
"POL"	1994	1.174178	NA	10228.09	"1"
"POL"	1995	1.254977	NA	10931.99	"1"
"POL"	1996	1.270874	NA	11590.16	"1"
"POL"	1997	1.397885	NA	12337.54	"1"
"POL"	1998	1.583309	NA	12909.23	"1"
"POL"	1999	1.707575	NA	13513.45	"1"
"POL"	2000	1.866858	1.448077	14135.16	"1"
"POL"	2001	1.896376	1.55531	14313.5	"1"
"POL"	2002	1.976441	1.672437	14612.79	"1"
"POL"	2003	1.97334	1.689116	15148.07	"1"
"POL"	2004	2.049173	1.617968	15932.25	"1"
"POL"	2005	2.123698	1.643332	16497.05	"1"
"POL"	2006	2.168049	1.665615	17529.84	"1"
"POL"	2007	2.334041	1.524773	18771.06	"1"
"POL"	2008	2.472101	1.558538	19568.79	"1"
"POL"	2009	2.630124	1.662802	20100.91	"1"
"POL"	2010	2.583329	1.620512	20629.5	"1"
"POL"	2011	2.751933	1.313432	21659.36	"1"
"POL"	2012	2.858653	1.587216	22002.71	"1"
"POL"	2013	2.943166	1.7079	22588.8	"1"
"POL"	2014	3.181831	1.764056	23341.89	"1"
"POL"	2015	NA	4.12174	24275.21	"1"
"PRI"	1990	NA	NA	24763.94	"0"
"PRI"	1991	NA	NA	24799.29	"0"
"PRI"	1992	NA	NA	25639.95	"0"
"PRI"	1993	NA	NA	26404.27	"0"
"PRI"	1994	NA	NA	27202.11	"0"
"PRI"	1995	NA	NA	28050.33	"0"
"PRI"	1996	NA	NA	28539.97	"0"
"PRI"	1997	NA	NA	29168.22	"0"
"PRI"	1998	NA	NA	30957.36	"0"
"PRI"	1999	NA	NA	31439.24	"0"
"PRI"	2000	NA	NA	31826.6	"0"
"PRI"	2001	NA	NA	34886.56	"0"
"PRI"	2002	NA	NA	35459.45	"0"
"PRI"	2003	NA	NA	35859.99	"0"
"PRI"	2004	NA	NA	36483.99	"0"
"PRI"	2005	NA	NA	36744.4	"0"
"PRI"	2006	NA	NA	36572.08	"0"
"PRI"	2007	NA	NA	35563.46	"0"
"PRI"	2008	NA	NA	35129.23	"0"
"PRI"	2009	NA	NA	34487.38	"0"
"PRI"	2010	NA	NA	33756.81	"0"
"PRI"	2011	NA	NA	33503.87	"0"
"PRI"	2012	NA	NA	32971.57	"0"
"PRI"	2013	NA	NA	33159	"0"
"PRT"	1990	5.257316	NA	19948.2	"1"
"PRT"	1991	5.263263	NA	20867.61	"1"
"PRT"	1992	4.815739	NA	21111.37	"1"
"PRT"	1993	4.832532	NA	20654.73	"1"
"PRT"	1994	4.722804	NA	20797.97	"1"
"PRT"	1995	4.589223	1.739218	21613.75	"1"
"PRT"	1996	4.946638	1.775719	22285.56	"1"
"PRT"	1997	4.945263	1.679819	23168.3	"1"
"PRT"	1998	4.715281	1.647515	24156.08	"1"
"PRT"	1999	4.368224	1.480666	24953.78	"1"
"PRT"	2000	4.575213	1.491294	25717.51	"1"
"PRT"	2001	4.672201	1.444499	26033.02	"1"
"PRT"	2002	4.407375	1.518451	26089.91	"1"
"PRT"	2003	4.732993	1.710017	25749.3	"1"
"PRT"	2004	4.718397	1.583504	26153.16	"1"
"PRT"	2005	4.502011	1.622095	26304.84	"1"
"PRT"	2006	4.972166	1.468101	26665.26	"1"
"PRT"	2007	5.264947	1.430315	27276.15	"1"
"PRT"	2008	5.455215	1.347577	27291.13	"1"
"PRT"	2009	5.268813	1.469109	26453.14	"1"
"PRT"	2010	5.990983	1.594271	26943.02	"1"
"PRT"	2011	5.945304	1.693833	26489.75	"1"
"PRT"	2012	5.878261	1.794687	25525.96	"1"
"PRT"	2013	6.068328	2.035332	25376.36	"1"
"PRT"	2014	6.241647	2.023746	25646.84	"1"
"PRT"	2015	NA	6.104309	26201.19	"1"
"PRY"	1990	12.91275	NA	5914.366	"0"
"PRY"	1991	13.7193	NA	5965.736	"0"
"PRY"	1992	11.6577	NA	5917.296	"0"
"PRY"	1993	10.54583	NA	6060.153	"0"
"PRY"	1994	9.442462	NA	6232.417	"0"
"PRY"	1995	8.872829	NA	6504.333	"0"
"PRY"	1996	9.116962	NA	6457.707	"0"
"PRY"	1997	8.56082	NA	6583.465	"0"
"PRY"	1998	8.161752	NA	6446.899	"0"
"PRY"	1999	8.030282	NA	6227.139	"0"
"PRY"	2000	9.638148	NA	5961.7	"0"
"PRY"	2001	9.193389	NA	5798.341	"0"
"PRY"	2002	8.730571	NA	5689.769	"0"
"PRY"	2003	8.813205	NA	5830.473	"0"
"PRY"	2004	9.048841	NA	5965.144	"0"
"PRY"	2005	10.01428	NA	5995.958	"0"
"PRY"	2006	10.11666	NA	6190.93	"0"
"PRY"	2007	10.29344	NA	6435.385	"0"
"PRY"	2008	10.36449	NA	6752.97	"0"
"PRY"	2009	9.565039	NA	6399.745	"0"
"PRY"	2010	9.517446	NA	7142.057	"0"
"PRY"	2011	9.502508	NA	7352.869	"0"
"PRY"	2012	9.068225	NA	7164.554	"0"
"PRY"	2013	10.5718	NA	8060.878	"0"
"PRY"	2014	10.51642	NA	8329.652	"0"
"PRY"	2015	NA	NA	8468.838	"0"
"QAT"	1990	2.683203	NA	69997.37	"0"
"QAT"	1991	2.388799	NA	67609.29	"0"
"QAT"	1992	2.52691	NA	74568.57	"0"
"QAT"	1993	2.359543	NA	73214.3	"0"
"QAT"	1994	2.276726	NA	73794.44	"0"
"QAT"	1995	2.223252	NA	74682.45	"0"
"QAT"	1996	2.215247	NA	76299.17	"0"
"QAT"	1997	2.648708	NA	96127.39	"0"
"QAT"	1998	2.765538	NA	102935.5	"0"
"QAT"	1999	2.611588	NA	103201.7	"0"
"QAT"	2000	2.993846	NA	107201.8	"0"
"QAT"	2001	2.941666	NA	107702.6	"0"
"QAT"	2002	2.668421	NA	111677	"0"
"QAT"	2003	2.638493	NA	109975.9	"0"
"QAT"	2004	2.838772	NA	119662.6	"0"
"QAT"	2005	2.8364	NA	112517.4	"0"
"QAT"	2006	3.090055	NA	120201.2	"0"
"QAT"	2007	3.244199	NA	118903.5	"0"
"QAT"	2008	3.541068	NA	118752.7	"0"
"QAT"	2009	3.669802	NA	116057.1	"0"
"QAT"	2010	3.86768	NA	125088	"0"
"QAT"	2011	3.99271	NA	131404.4	"0"
"QAT"	2012	3.706952	NA	130282.5	"0"
"QAT"	2013	3.772935	NA	130697	"0"
"QAT"	2014	3.686663	NA	131728.1	"0"
"QAT"	2015	NA	NA	132584.3	"0"
"ROU"	1990	1.472529	NA	10679.72	"0"
"ROU"	1991	1.545468	NA	9315.007	"0"
"ROU"	1992	1.589207	NA	8532.203	"0"
"ROU"	1993	1.740645	NA	8711.194	"0"
"ROU"	1994	1.849177	NA	9108.802	"0"
"ROU"	1995	1.892577	NA	9814.62	"0"
"ROU"	1996	1.912642	NA	10245.73	"0"
"ROU"	1997	1.992967	NA	9796.522	"0"
"ROU"	1998	2.233517	NA	9631.875	"0"
"ROU"	1999	2.589893	NA	9631.893	"0"
"ROU"	2000	2.548294	NA	9903.031	"0"
"ROU"	2001	2.539998	NA	10500.18	"0"
"ROU"	2002	2.684605	NA	11089.31	"0"
"ROU"	2003	2.655342	NA	11747.53	"0"
"ROU"	2004	2.97672	NA	12776.1	"0"
"ROU"	2005	3.137718	NA	13354.05	"0"
"ROU"	2006	3.295865	NA	14474.05	"0"
"ROU"	2007	3.630245	NA	15510.6	"0"
"ROU"	2008	3.9904	NA	16865.76	"0"
"ROU"	2009	4.368039	NA	15711.96	"0"
"ROU"	2010	4.490237	NA	15623.4	"0"
"ROU"	2011	4.193275	NA	15818.59	"0"
"ROU"	2012	4.343091	NA	15955.96	"0"
"ROU"	2013	5.122719	NA	16560.64	"0"
"ROU"	2014	5.339302	NA	17092.63	"0"
"ROU"	2015	NA	NA	17774.31	"0"
"RUS"	1990	1.339739	NA	19586.29	"0"
"RUS"	1991	1.288244	NA	18544.51	"0"
"RUS"	1992	1.200268	NA	15830.68	"0"
"RUS"	1993	1.19368	NA	14469.47	"0"
"RUS"	1994	1.176599	NA	12654.98	"0"
"RUS"	1995	1.163006	NA	12133.51	"0"
"RUS"	1996	1.140656	NA	11712.81	"0"
"RUS"	1997	1.243727	NA	11894.25	"0"
"RUS"	1998	1.184132	NA	11277.13	"0"
"RUS"	1999	1.227531	NA	12030.5	"0"
"RUS"	2000	1.322045	NA	13294.85	"0"
"RUS"	2001	1.389107	NA	14031.14	"0"
"RUS"	2002	1.463789	NA	14764.52	"0"
"RUS"	2003	1.54108	NA	15913.67	"0"
"RUS"	2004	1.658017	NA	17124.53	"0"
"RUS"	2005	1.771246	NA	18285.97	"0"
"RUS"	2006	1.846161	NA	19841.75	"0"
"RUS"	2007	2.008959	NA	21572.2	"0"
"RUS"	2008	2.087006	2.123567	22714.33	"0"
"RUS"	2009	2.074933	2.176185	20931.56	"0"
"RUS"	2010	2.042825	2.265193	21864.46	"0"
"RUS"	2011	2.02973	2.008375	22778.94	"0"
"RUS"	2012	2.173728	2.030905	23539.78	"0"
"RUS"	2013	2.224751	NA	23791.12	"0"
"RUS"	2014	2.342891	NA	23912.47	"0"
"RUS"	2015	NA	NA	22631	"0"
"RWA"	1990	NA	NA	833.1646	"0"
"RWA"	1991	NA	NA	833.849	"0"
"RWA"	1992	NA	NA	929.9611	"0"
"RWA"	1993	NA	NA	910.5121	"0"
"RWA"	1994	NA	NA	475.9926	"0"
"RWA"	1995	NA	NA	652.7171	"0"
"RWA"	1996	NA	NA	713.5916	"0"
"RWA"	1997	NA	NA	761.4214	"0"
"RWA"	1998	NA	NA	765.233	"0"
"RWA"	1999	NA	NA	764.8604	"0"
"RWA"	2000	NA	NA	783.382	"0"
"RWA"	2001	NA	NA	819.8911	"0"
"RWA"	2002	NA	NA	907.7841	"0"
"RWA"	2003	NA	NA	905.3271	"0"
"RWA"	2004	NA	NA	952.5891	"0"
"RWA"	2005	NA	NA	998.1642	"0"
"RWA"	2006	NA	NA	1064.029	"0"
"RWA"	2007	NA	NA	1114.835	"0"
"RWA"	2008	NA	NA	1205.058	"0"
"RWA"	2009	NA	NA	1245.553	"0"
"RWA"	2010	NA	NA	1301.697	"0"
"RWA"	2011	NA	NA	1368.961	"0"
"RWA"	2012	NA	NA	1453.348	"0"
"RWA"	2013	NA	NA	1485.62	"0"
"RWA"	2014	NA	NA	1552.821	"0"
"RWA"	2015	NA	NA	1621.693	"0"
"SAU"	1990	3.656773	NA	33766.27	"0"
"SAU"	1991	3.832648	NA	35686.25	"0"
"SAU"	1992	3.696282	NA	36247.89	"0"
"SAU"	1993	3.489264	NA	35260.22	"0"
"SAU"	1994	3.290784	NA	34562.04	"0"
"SAU"	1995	3.320626	NA	33749.31	"0"
"SAU"	1996	3.232736	NA	34029.22	"0"
"SAU"	1997	3.281237	NA	34068.52	"0"
"SAU"	1998	3.152178	NA	34184.23	"0"
"SAU"	1999	3.046394	NA	33075.08	"0"
"SAU"	2000	3.079372	NA	33765.85	"0"
"SAU"	2001	3.048538	NA	33000.99	"0"
"SAU"	2002	2.848905	NA	32080.83	"0"
"SAU"	2003	2.940288	NA	33518.03	"0"
"SAU"	2004	3.032769	NA	35557.76	"0"
"SAU"	2005	3.079031	NA	37074.94	"0"
"SAU"	2006	3.059641	NA	38103.49	"0"
"SAU"	2007	3.082051	NA	39359.38	"0"
"SAU"	2008	3.056753	NA	41624.12	"0"
"SAU"	2009	2.987635	NA	41354.61	"0"
"SAU"	2010	2.9057	NA	43351.76	"0"
"SAU"	2011	3.081408	NA	46513.7	"0"
"SAU"	2012	3.04562	NA	47842.26	"0"
"SAU"	2013	3.07582	NA	47972.98	"0"
"SAU"	2014	2.96404	NA	48615.11	"0"
"SAU"	2015	NA	NA	49203.54	"0"
"SEN"	1990	6.441358	NA	1825.888	"0"
"SEN"	1991	6.605987	NA	1815.684	"0"
"SEN"	1992	6.140347	NA	1782.765	"0"
"SEN"	1993	6.385357	NA	1752.568	"0"
"SEN"	1994	6.192449	NA	1702.44	"0"
"SEN"	1995	6.129947	NA	1745.232	"0"
"SEN"	1996	5.964676	NA	1734.802	"0"
"SEN"	1997	5.572348	NA	1745.315	"0"
"SEN"	1998	5.309088	NA	1804.211	"0"
"SEN"	1999	5.074111	NA	1872.922	"0"
"SEN"	2000	5.280429	NA	1884.992	"0"
"SEN"	2001	5.075344	NA	1921.172	"0"
"SEN"	2002	4.991289	NA	1883.241	"0"
"SEN"	2003	5.478604	NA	1955.669	"0"
"SEN"	2004	4.977234	NA	2015.035	"0"
"SEN"	2005	5.052263	NA	2071.299	"0"
"SEN"	2006	5.386491	NA	2065.567	"0"
"SEN"	2007	5.03958	NA	2109.491	"0"
"SEN"	2008	4.984927	NA	2127.715	"0"
"SEN"	2009	4.963102	NA	2118.316	"0"
"SEN"	2010	5.085299	NA	2142.948	"0"
"SEN"	2011	4.879917	NA	2115.349	"0"
"SEN"	2012	5.203014	NA	2140.846	"0"
"SEN"	2013	5.08821	NA	2146.767	"0"
"SEN"	2014	5.070924	NA	2170.406	"0"
"SEN"	2015	NA	NA	2241.392	"0"
"SGP"	1990	3.535792	NA	33604.23	"0"
"SGP"	1991	3.58647	NA	34845.61	"0"
"SGP"	1992	3.725689	NA	36210.95	"0"
"SGP"	1993	3.609511	NA	39379.8	"0"
"SGP"	1994	3.812955	NA	42333.36	"0"
"SGP"	1995	4.123294	NA	43952.87	"0"
"SGP"	1996	4.325631	NA	45380.95	"0"
"SGP"	1997	4.727238	NA	47520.97	"0"
"SGP"	1998	4.761805	NA	44911.56	"0"
"SGP"	1999	4.950472	NA	47269.75	"0"
"SGP"	2000	4.838025	NA	50591.69	"0"
"SGP"	2001	4.801072	NA	48776.33	"0"
"SGP"	2002	5.092925	NA	50368.85	"0"
"SGP"	2003	5.754964	NA	53384.27	"0"
"SGP"	2004	6.073784	NA	57754.44	"0"
"SGP"	2005	6.832159	NA	60637.59	"0"
"SGP"	2006	7.355898	NA	63976.46	"0"
"SGP"	2007	7.794023	NA	66957.34	"0"
"SGP"	2008	7.947464	NA	64622.26	"0"
"SGP"	2009	7.707555	NA	62324.04	"0"
"SGP"	2010	8.089876	NA	70561.09	"0"
"SGP"	2011	8.139838	NA	73394.86	"0"
"SGP"	2012	8.581795	NA	74244.51	"0"
"SGP"	2013	8.928639	NA	76467.48	"0"
"SGP"	2014	9.406875	NA	77941.7	"0"
"SGP"	2015	NA	NA	78569.38	"0"
"SLV"	1990	11.05328	NA	4440.604	"0"
"SLV"	1991	8.720767	NA	4539.355	"0"
"SLV"	1992	8.195185	NA	4817.888	"0"
"SLV"	1993	7.857252	NA	5106.938	"0"
"SLV"	1994	7.232491	NA	5351.09	"0"
"SLV"	1995	6.886882	NA	5631.508	"0"
"SLV"	1996	8.042677	NA	5672.124	"0"
"SLV"	1997	6.851973	NA	5862.148	"0"
"SLV"	1998	6.644917	NA	6035.488	"0"
"SLV"	1999	6.940716	NA	6200.866	"0"
"SLV"	2000	7.076411	NA	6294.92	"0"
"SLV"	2001	6.753223	NA	6366.455	"0"
"SLV"	2002	6.886308	NA	6482.692	"0"
"SLV"	2003	6.591739	NA	6601.872	"0"
"SLV"	2004	6.691077	NA	6696.623	"0"
